mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	mean_test_roc_auc	mean_train_accuracy	mean_train_precision	mean_train_recall	mean_train_roc_auc	param_bagging_temperature	param_class_weights	param_depth	param_iterations	param_l2_leaf_reg	param_random_strength	params	rank_test_accuracy	rank_test_precision	rank_test_recall	rank_test_roc_auc	split0_test_accuracy	split0_test_precision	split0_test_recall	split0_test_roc_auc	split0_train_accuracy	split0_train_precision	split0_train_recall	split0_train_roc_auc	split1_test_accuracy	split1_test_precision	split1_test_recall	split1_test_roc_auc	split1_train_accuracy	split1_train_precision	split1_train_recall	split1_train_roc_auc	split2_test_accuracy	split2_test_precision	split2_test_recall	split2_test_roc_auc	split2_train_accuracy	split2_train_precision	split2_train_recall	split2_train_roc_auc	split3_test_accuracy	split3_test_precision	split3_test_recall	split3_test_roc_auc	split3_train_accuracy	split3_train_precision	split3_train_recall	split3_train_roc_auc	split4_test_accuracy	split4_test_precision	split4_test_recall	split4_test_roc_auc	split4_train_accuracy	split4_train_precision	split4_train_recall	split4_train_roc_auc	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall	std_test_roc_auc	std_train_accuracy	std_train_precision	std_train_recall	std_train_roc_auc
16.909550762176515	0.1579570770263672	0.7821560003590342	0.19397909659623963	0.45742030661859095	0.7048451292221141	0.9013538727058352	0.6184249993900073	0.8862957380623173	0.966402534573418	0.0	[1.0, 5.0]	4	1000	0.1	0	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 0.1, 'random_strength': 0}	40	42	37	53	0.7970387622691731	0.008223684210526315	0.4166666666666667	0.637833361171427	0.834307992202729	0.6422018348623854	0.9793471019320453	0.9669461655855773	0.8930131004366813	0.020833333333333332	0.3333333333333333	0.7623736263736264	0.8838549316461417	0.6058875219683656	0.9132450331125828	0.9642963722754626	0.5892291446673706	0.3484251968503937	0.7531914893617021	0.7325693282333254	0.9034726309593879	0.5770392749244713	0.8883720930232558	0.9653566117832243	0.7032734952481521	0.9027355623100304	0.5439560439560439	0.8482616718277567	0.9391799097508339	0.6437149719775821	0.8212461695607763	0.9661776858244513	0.6913319238900634	0.9293139293139293	0.6340425531914894	0.8200641534975428	0.9459538989700834	0.6232813932172319	0.8292682926829268	0.9692358373983739	1.435315650225357	0.10595802910229031	0.08389698488754861	0.3397336850900694	0.1215827793449097	0.0777432262230175	0.0405606301442314	0.02489366067576791	0.05809080471190366	0.0016675473392723738
17.652413368225098	0.15426325798034668	0.7626783951171349	0.19043431424703205	0.5337281960998843	0.7213308589618981	0.889808739407	0.5956112467699552	0.873692085272156	0.9623668036115948	0.0	[1.0, 5.0]	4	1000	0.1	1	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 0.1, 'random_strength': 1}	46	52	5	35	0.7622691731824988	0.008397480755773267	0.5	0.6912477033572741	0.79317738791423	0.5883534136546185	0.9760159893404398	0.9577023969874773	0.8860262008733625	0.026923076923076925	0.4666666666666667	0.7161611721611721	0.8688283809739012	0.5742869306087697	0.8933774834437086	0.9540657975572198	0.5850052798310454	0.3426294820717131	0.7319148936170212	0.7183689935453024	0.9137728075338435	0.6090185676392573	0.889922480620155	0.9679176069286863	0.7148891235480465	0.8791208791208791	0.5860805860805861	0.8514451051857537	0.9379046497939965	0.6332819722650231	0.839632277834525	0.9734319239016637	0.6923890063424947	0.9011627906976745	0.6595744680851063	0.7977104852711809	0.935360470819029	0.5731153496821072	0.7695121951219512	0.9587162926829267	1.3374009183994657	0.114959842860056	0.08015213666971838	0.3294698053892685	0.08034045778236344	0.0492841708808206	0.054295942616508976	0.02285741804874956	0.0680215289044542	0.0071726971943465705
16.51030287742615	0.15087733268737794	0.7353917960685755	0.190112336755402	0.601554654488661	0.7089488635543755	0.8696237962470802	0.5535566532575075	0.8496853345380007	0.9497661061944822	0.0	[1.0, 5.0]	4	1000	0.1	10	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 0.1, 'random_strength': 10}	54	53	2	51	0.7213442022957911	0.00892325996430696	0.625	0.662386559768387	0.746588693957115	0.5372636262513905	0.9653564290473018	0.9389976811637836	0.8768558951965065	0.02491103202846975	0.4666666666666667	0.743970695970696	0.8554965540616879	0.5466666666666666	0.8960264900662251	0.9498338281501609	0.5543822597676874	0.3278084714548803	0.7574468085106383	0.685312574707148	0.8851285069648813	0.5288694808345463	0.8449612403100775	0.9477768462218878	0.720168954593453	0.8828337874659401	0.5934065934065934	0.841068117252656	0.9287816362566216	0.5960516324981018	0.8018386108273748	0.9573676063308869	0.678646934460888	0.9100204498977505	0.6312056737588653	0.8114358023601425	0.9321235899950956	0.5589318600368324	0.7402439024390244	0.9548545691056911	2.1157686936903355	0.11227709272296528	0.0854285116021387	0.33125524158488695	0.07862879442009126	0.06200773332518277	0.06779894641489435	0.023482364595858226	0.07722222205642733	0.0063811594286012525
17.16271562576294	0.1525500774383545	0.8028004667444574	0.19588728148392032	0.43225670642954317	0.7313936357120903	0.9174575879209599	0.6591551335438337	0.9050900281543879	0.976455557109318	0.0	[1.0, 5.0]	4	1000	1.0	0	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 1.0, 'random_strength': 0}	27	38	42	18	0.818499417734154	0.007386888273314866	0.3333333333333333	0.6687197260731585	0.8635477582846004	0.6849884526558891	0.9880079946702198	0.9787510998913372	0.9069868995633188	0.02857142857142857	0.4	0.7965128205128205	0.9059993221104959	0.6579683131407269	0.9350993377483444	0.9759377838881866	0.6261879619852164	0.37367303609341823	0.7489361702127659	0.747570523547693	0.91985481655876	0.6284627919608908	0.8968992248062015	0.9740922989058135	0.7243928194297783	0.8947368421052632	0.5915750915750916	0.8617261790578499	0.948204826368452	0.6796812749003984	0.8712972420837589	0.9789689280645038	0.7061310782241015	0.9211045364891519	0.6624113475177305	0.8253318030664194	0.9496812162824915	0.644674835061263	0.8341463414634146	0.9745276747967481	1.9103066512141595	0.10890478315059271	0.07957117753021514	0.33731926471604584	0.14378296204500043	0.07215510906996773	0.03170824242645903	0.021174467048748025	0.052949024853414434	0.002057005536138588
16.678674173355102	0.1372708797454834	0.7804505879184992	0.1924245965231886	0.5131117074704304	0.7327623940674309	0.9032618217499324	0.6271288846521579	0.8863074436265524	0.9694117390072577	0.0	[1.0, 5.0]	4	1000	1.0	1	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 1.0, 'random_strength': 1}	41	48	15	13	0.7925469971718516	0.008835341365461847	0.4583333333333333	0.6756931685318189	0.8249512670565302	0.6295659647614955	0.9760159893404398	0.9669151400673639	0.9008733624454148	0.030973451327433628	0.4666666666666667	0.808937728937729	0.8917636425262682	0.6229946524064172	0.9258278145695364	0.970883345015882	0.5533262935586061	0.32656826568265684	0.7531914893617021	0.7035351422424098	0.9100451245830881	0.5968831168831169	0.8906976744186047	0.9694113176205102	0.7254487856388595	0.8928571428571429	0.5952380952380952	0.8578622126003672	0.9528153815970178	0.7051070840197694	0.874361593462717	0.9790872012756214	0.6945031712473573	0.9143426294820717	0.6510638297872341	0.8150142726817928	0.9367336929867582	0.5810936051899908	0.7646341463414634	0.9607616910569106	1.9143814221276532	0.08470071988359895	0.09126299491057016	0.33320827686852156	0.0956606069374223	0.07019460922220237	0.0444672593191608	0.04274969996487603	0.07010827572882049	0.005947041791322807
17.9798442363739	0.16239280700683595	0.7790144511264698	0.19428392626896387	0.4933383126208362	0.7306044031425417	0.8984962235750737	0.6147483294612597	0.8814591236057623	0.9664671583032709	0.0	[1.0, 5.0]	4	1000	1.0	10	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 1.0, 'random_strength': 10}	43	41	19	22	0.7832307436366661	0.007698229407236336	0.4166666666666667	0.6751712042759311	0.8120857699805069	0.6127677446451071	0.972018654230513	0.9612361851536837	0.8930131004366813	0.028688524590163935	0.4666666666666667	0.7834139194139195	0.8822731894701163	0.6017391304347826	0.9165562913907285	0.963918020083158	0.6114044350580782	0.36619718309859156	0.774468085106383	0.7391853932584269	0.9226015303119482	0.6348949919224556	0.913953488372093	0.9774205217409474	0.7286166842661035	0.889487870619946	0.6043956043956044	0.8580129346962264	0.932803609966647	0.6123853211009175	0.8181818181818182	0.9635226905548255	0.6945031712473573	0.9126984126984127	0.6524822695035462	0.8188634825343575	0.94271701814615	0.611954459203036	0.7865853658536586	0.9662383739837399	1.7938093785689966	0.11603831144820351	0.07675363519192051	0.3344228335267302	0.11504275446438175	0.06541152512240231	0.04784034818515905	0.01088521477400112	0.06854745918965713	0.005701922288864859
18.394883918762208	0.1425793170928955	0.8289202046494929	0.1987485865551322	0.3886664888984288	0.7109260467787781	0.9470011551595965	0.7581528546778661	0.9538655984383967	0.990327296878846	0.0	[1.0, 5.0]	4	1000	10.0	0	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 10.0, 'random_strength': 0}	15	26	53	49	0.859590750291133	0.007211538461538462	0.25	0.6249512833361172	0.9079922027290448	0.7631713554987213	0.9940039973351099	0.9886184997638204	0.9218340611353711	0.03409090909090909	0.4	0.8043369963369963	0.9378601287990057	0.7436548223350253	0.9701986754966887	0.9891472731848973	0.6346356916578669	0.3831578947368421	0.774468085106383	0.7588005020320344	0.9467333725721012	0.7229850746268657	0.9387596899224806	0.9874761016736665	0.7191129883843717	0.9022988505747126	0.575091575091575	0.8639504718058334	0.9726309593878752	0.8064798598949212	0.940755873340143	0.9942086585523336	0.7135306553911205	0.9254901960784314	0.6695035460992907	0.8299873458697508	0.9697891123099559	0.7544731610337972	0.925609756097561	0.9921859512195121	2.49705454994825	0.09690787080916914	0.08744147159080348	0.33937848960331374	0.18084192743592264	0.09576289907647045	0.023586039498121505	0.02764485711513806	0.02480446114237092	0.0024884260887209236
18.10034074783325	0.16250138282775878	0.8143793196301948	0.20161349823494423	0.4666785566489459	0.7106663559308454	0.938005769934521	0.7315903564387151	0.9453531935371109	0.9875501101174688	0.0	[1.0, 5.0]	4	1000	10.0	1	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 10.0, 'random_strength': 1}	21	16	32	50	0.8336383297288305	0.009054325955734407	0.375	0.6216872668559656	0.8787524366471735	0.7116032739528165	0.9846768820786143	0.9813065745276089	0.9244541484716157	0.040697674418604654	0.4666666666666667	0.8116923076923077	0.9360524234549769	0.7388663967611336	0.9668874172185431	0.9881668412283006	0.6272439281942978	0.375	0.7531914893617021	0.7501404494382022	0.9442809495781832	0.7077100115074798	0.9534883720930233	0.9886172141081092	0.7254487856388595	0.9181286549707602	0.575091575091575	0.8668781343344935	0.964292721208554	0.7621483375959079	0.9131767109295199	0.9901425873899918	0.7019027484143763	0.9238476953907816	0.6539007092198581	0.835602248315235	0.9666503187837175	0.7376237623762376	0.9085365853658537	0.9895173333333332	1.6301374104109074	0.10950652633427431	0.08610343859037375	0.3403150366275578	0.12445045969990537	0.09950671584275479	0.03182975002650274	0.019964404838194567	0.029889948378811843	0.0031966141600555946
17.92220606803894	0.16187577247619628	0.8077371869670587	0.19733059346865656	0.4809085422500124	0.7158084394373077	0.9261241083586222	0.6919549489478944	0.9281366893241826	0.9816258751706399	0.0	[1.0, 5.0]	4	1000	10.0	10	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 10.0, 'random_strength': 10}	25	32	27	44	0.8258193312260855	0.009587727708533078	0.4166666666666667	0.6449807917153834	0.8653021442495127	0.6885474860335196	0.9853431045969354	0.9769705288786075	0.9122270742358078	0.030303030303030304	0.4	0.7744761904761904	0.9096147327985539	0.6672950047125353	0.937748344370861	0.9781263447335162	0.5955649419218585	0.3531746031746032	0.7574468085106383	0.7267063112598613	0.9405532666274279	0.6967779056386652	0.9387596899224806	0.9849492345570668	0.7402323125659979	0.9120879120879121	0.608058608058608	0.8755560731869959	0.9583088091033941	0.7241100323624595	0.9141981613891726	0.9876984221555541	0.7198731501057083	0.9230769230769231	0.6808510638297872	0.853011977281422	0.9568415890142227	0.6830443159922929	0.8646341463414634	0.9803848455284553	1.8445043936527228	0.11791778706490064	0.08538137926312184	0.33906502076034545	0.12182495591110355	0.08480456477593976	0.03509840448703371	0.018742109451777313	0.03925471061942395	0.00408361754936035
18.722405910491943	0.140521240234375	0.7857463423391078	0.19376537739776786	0.5211027645430379	0.7150545731693563	0.9034225562515065	0.6177612257050515	0.8858474046959751	0.9696105995318929	0.0	[1.0, 5.0]	5	1000	0.1	0	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 5, 'iterations': 1000, 'l2_leaf_reg': 0.1, 'random_strength': 0}	38	43	10	45	0.8006987190151389	0.01001669449081803	0.5	0.6480012248761206	0.8399610136452241	0.6489921121822962	0.9866755496335776	0.9735328463856833	0.8921397379912663	0.02459016393442623	0.4	0.7927326007326008	0.8941362557903062	0.6294622684139177	0.9225165562913907	0.9707258335881843	0.6019007391763463	0.358	0.7617021276595745	0.7236104470475735	0.9052383755150089	0.582233502538071	0.8891472868217054	0.9654919921017991	0.7265047518479408	0.8847184986595175	0.6043956043956044	0.8493486978524386	0.9379046497939965	0.6330769230769231	0.8406537282941777	0.9713871385919279	0.6765327695560254	0.9147609147609148	0.624113475177305	0.8100821047055707	0.9398724865129966	0.5950413223140496	0.7902439024390244	0.9669151869918698	1.5809750598481844	0.09508571330273474	0.08143350439153217	0.3333366261172246	0.09831627601363084	0.07727922436892201	0.03642667197799686	0.025001065497862577	0.06738594622446822	0.002966885044566029
19.41117286682129	0.1505873203277588	0.7500224396373755	0.192426040565376	0.5560157089633702	0.7408226510236905	0.8791117604887517	0.567558966434488	0.8551567122654709	0.9547596005347755	0.0	[1.0, 5.0]	5	1000	0.1	1	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 5, 'iterations': 1000, 'l2_leaf_reg': 0.1, 'random_strength': 1}	51	47	3	4	0.7459657294959241	0.008502289077828646	0.5416666666666666	0.7190162017705028	0.7822612085769981	0.575	0.9806795469686875	0.9522330938004221	0.8790393013100437	0.025362318840579712	0.4666666666666667	0.7371135531135531	0.8658908597898543	0.5663789560213728	0.9125827814569536	0.958214410401167	0.5638859556494192	0.3351851851851852	0.7702127659574468	0.6996264642601003	0.8842456346870708	0.5262906309751434	0.8534883720930233	0.9504224214184724	0.7138331573389651	0.8962536023054755	0.5695970695970696	0.847928256282371	0.9274082793800275	0.5908745247148289	0.7936670071501533	0.9570852803058478	0.686046511627907	0.9180327868852459	0.6354609929078014	0.8223830964362437	0.9357528200098088	0.579250720461095	0.7353658536585366	0.9558427967479676	1.6373795007880505	0.10370063649053292	0.08266901274586362	0.33546159951205623	0.07876242186610297	0.04408617819929466	0.05499443907499891	0.022091397813745476	0.0862407704680359	0.002956760748264658
18.55369453430176	0.14007225036621093	0.7389821380486491	0.19112737817093162	0.555121121715902	0.7129969217248258	0.8726783715427274	0.5604938914621236	0.8485093912932754	0.9527468522311958	0.0	[1.0, 5.0]	5	1000	0.1	10	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 5, 'iterations': 1000, 'l2_leaf_reg': 0.1, 'random_strength': 10}	53	51	4	46	0.7266677757444685	0.007902735562310031	0.5416666666666666	0.6614609431546129	0.7530214424951267	0.5436241610738255	0.9713524317121919	0.9433922897731999	0.8729257641921397	0.02413793103448276	0.4666666666666667	0.7520879120879121	0.8533499039656536	0.5422310756972112	0.9013245033112582	0.9513547245760228	0.5712777191129884	0.33714285714285713	0.7531914893617021	0.7040491274205115	0.8965077496566608	0.5593734209196564	0.858139534883721	0.9563695351623172	0.7096092925026399	0.8816901408450705	0.5732600732600732	0.8460830524421546	0.9276044732195409	0.59247889485802	0.7885597548518897	0.9556774189615125	0.6902748414376322	0.9221311475409836	0.6382978723404256	0.8215649922015243	0.9329082883766552	0.5647619047619048	0.723170731707317	0.9569402926829269	1.9467342030625212	0.07346719682062719	0.08021807778435776	0.3340151764338222	0.07520696185647248	0.06527087060211659	0.0661872028665827	0.018224324827198126	0.08634387853075318	0.00507430495716085
17.77222685813904	0.14476604461669923	0.7917601651557311	0.19875034350460816	0.5246144317309002	0.7247160789706649	0.9217830715705615	0.6785789487069243	0.9237802161131613	0.9810886042324626	0.0	[1.0, 5.0]	5	1000	1.0	0	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 5, 'iterations': 1000, 'l2_leaf_reg': 1.0, 'random_strength': 0}	36	25	9	30	0.8010314423556812	0.009212730318257957	0.4583333333333333	0.6642865096598184	0.8541910331384016	0.6699774266365689	0.988674217188541	0.9762143507157623	0.9065502183406113	0.037209302325581395	0.5333333333333333	0.7784615384615384	0.9096147327985539	0.6658878504672897	0.9437086092715232	0.9794631169761415	0.6240760295670539	0.37209302325581395	0.7489361702127659	0.7448691130767392	0.9362370021581322	0.6791713325867861	0.9403100775193799	0.9853190709514754	0.7148891235480465	0.908284023668639	0.5622710622710623	0.8492345144464845	0.9560525799489896	0.7178014766201805	0.8937691521961185	0.9849883361774697	0.6997885835095138	0.9103313840155945	0.6624113475177305	0.8337659280185987	0.9528200098087297	0.660056657223796	0.8524390243902439	0.9794581463414634	0.8030570359363082	0.08181266119074822	0.0797835820226721	0.3362860343982491	0.09162991081901055	0.0701869057036071	0.03758552640848405	0.020576117480263917	0.046630115036172294	0.0035260092740499864
18.072558641433716	0.152244234085083	0.7829638273045507	0.19301525710588674	0.524666439888344	0.7341130507939766	0.9066524634559541	0.6365519079729858	0.9015025271458553	0.9734923900499934	0.0	[1.0, 5.0]	5	1000	1.0	1	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 5, 'iterations': 1000, 'l2_leaf_reg': 1.0, 'random_strength': 1}	39	45	8	8	0.7897188487772417	0.00949367088607595	0.5	0.6813373420188187	0.8265107212475633	0.6309472781825975	0.9806795469686875	0.967784772492078	0.8956331877729258	0.025423728813559324	0.4	0.7885421245421245	0.8909727714382556	0.620096959012781	0.9317880794701987	0.9718927352590143	0.6166842661034847	0.36885245901639346	0.7659574468085106	0.7406735596461869	0.9286835393368649	0.6542465753424658	0.9255813953488372	0.9814092351142593	0.7286166842661035	0.8853333333333333	0.608058608058608	0.8586386597608544	0.9364331959976456	0.6277992277992278	0.8304392236976507	0.9677369634821762	0.6881606765327696	0.8957528957528957	0.6581560283687943	0.8064742061740384	0.950662089259441	0.6496694995278565	0.8390243902439024	0.978638243902439	1.74554813536112	0.10944098019428382	0.07744883255559164	0.3305258521134638	0.10283930291944	0.062274017537566756	0.04467137581162952	0.013145030179587295	0.05782649518907931	0.005611006616598905
19.678986978530883	0.14407925605773925	0.7548694013104749	0.19272960706130599	0.5156270252030688	0.7216174713997668	0.8903434500127719	0.6114974195942946	0.8845726041124294	0.9657671906243488	0.0	[1.0, 5.0]	5	1000	1.0	10	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 5, 'iterations': 1000, 'l2_leaf_reg': 1.0, 'random_strength': 10}	50	46	12	34	0.7414739643986026	0.007087628865979381	0.4583333333333333	0.6677871499359724	0.7653021442495127	0.5567010309278351	0.9713524317121919	0.9490701431891919	0.8951965065502183	0.029288702928870293	0.4666666666666667	0.7679120879120879	0.8832900237261326	0.6032914681680381	0.9225165562913907	0.9659920107605745	0.573389651531151	0.3396584440227704	0.7617021276595745	0.7158827396605307	0.9136747106140867	0.6080084299262382	0.8945736434108527	0.9720185423152734	0.7275607180570222	0.8913043478260869	0.6007326007326007	0.852436217149434	0.9465371787325878	0.6752827140549273	0.8539325842696629	0.9758943788079235	0.7093023255813954	0.9215686274509803	0.6666666666666666	0.8263794473382184	0.94291319274154	0.6142034548944337	0.7804878048780488	0.9658608780487806	1.9970619169970565	0.07759927559644551	0.08475607895471506	0.335420134212747	0.09981794420666826	0.06628220181995592	0.06655935650021494	0.03783659951706761	0.06456463276419816	0.009170496747158132
20.215395784378053	0.13440089225769042	0.8431918140202854	0.20802472342379025	0.422666401007663	0.7199543887747414	0.9681459538495186	0.8404477528861886	0.9827194298931273	0.9969868118309219	0.0	[1.0, 5.0]	5	1000	10.0	0	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 5, 'iterations': 1000, 'l2_leaf_reg': 10.0, 'random_strength': 0}	4	4	47	38	0.8787223423723174	0.011095700416088766	0.3333333333333333	0.631013028227827	0.9393762183235868	0.8287292817679558	0.9993337774816788	0.9959682430873218	0.9358078602620087	0.041666666666666664	0.4	0.8237069597069597	0.9630550220314089	0.8277008310249307	0.9894039735099338	0.9962338440276015	0.6821541710665259	0.4187192118226601	0.723404255319149	0.7634622280659814	0.9704728271532274	0.8217306441119063	0.9790697674418605	0.9967640621408722	0.7106652587117213	0.922360248447205	0.5439560439560439	0.866722844902396	0.9830292328820875	0.8677007299270073	0.9713993871297242	0.9979120399801141	0.6871035940803383	0.9360341151385928	0.6226950354609929	0.8434654659957035	0.984796468857283	0.8563772775991425	0.974390243902439	0.9980558699186992	2.372941562512858	0.06572779699277101	0.0906104350983917	0.3446197997763561	0.12941035599721668	0.0988328195915315	0.01647896388226707	0.01814723812772723	0.0103107556716192	0.0008547505537632871
19.97419390678406	0.1397148609161377	0.8385243694461898	0.20637274854297064	0.38323274233788784	0.7175108395625712	0.9583051891538092	0.8016646149510127	0.9730727048509689	0.9945214611930655	0.0	[1.0, 5.0]	5	1000	10.0	1	{'bagging_temperature': 0.0, 'class_weights': [1.0, 5.0], 'depth': 5, 'iterations': 1000, 'l2_leaf_reg': 10.0, 'random_strength': 1}	5	7	54	42	0.8674097487938779	0.007643312101910828	0.25	0.6305954568231168	0.9222222222222223	0.7912262156448203	0.9973351099267155	0.9932982126914931	0.9336244541484716	0.040268456375838924	0.4	0.8093479853479854	0.9483674161111739	0.7755102040816326	0.9814569536423841	0.9932395932849252	0.6715945089757128	0.411214953271028	0.7489361702127659	0.7591949557733684	0.96291936433196	0.7857142857142857	0.9720930232558139	0.994694876268483	0.7159450897571278	0.9287925696594427	0.5494505494505495	0.8704908972988773	0.9827349421228173	0.8666666666666667	0.9693564862104188	0.9972395342895322	0.7145877378435518	0.9429735234215886	0.6567375886524822	0.8525999823430741	0.975282000980873	0.7892057026476579	0.9451219512195121	0.9941350894308942	1.4464990383943939	0.0983187040689036	0.08520109485791974	0.34782013139449264	0.17234663901085784	0.09744719584360871	0.021480481457108368	0.032948194529555316	0.017058573289900947	0.0014633386153068205
