mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	mean_test_roc_auc	mean_train_accuracy	mean_train_precision	mean_train_recall	mean_train_roc_auc	param_C	param_dual	param_loss	param_penalty	params	rank_test_accuracy	rank_test_precision	rank_test_recall	rank_test_roc_auc	split0_test_accuracy	split0_test_precision	split0_test_recall	split0_test_roc_auc	split0_train_accuracy	split0_train_precision	split0_train_recall	split0_train_roc_auc	split1_test_accuracy	split1_test_precision	split1_test_recall	split1_test_roc_auc	split1_train_accuracy	split1_train_precision	split1_train_recall	split1_train_roc_auc	split2_test_accuracy	split2_test_precision	split2_test_recall	split2_test_roc_auc	split2_train_accuracy	split2_train_precision	split2_train_recall	split2_train_roc_auc	split3_test_accuracy	split3_test_precision	split3_test_recall	split3_test_roc_auc	split3_train_accuracy	split3_train_precision	split3_train_recall	split3_train_roc_auc	split4_test_accuracy	split4_test_precision	split4_test_recall	split4_test_roc_auc	split4_train_accuracy	split4_train_precision	split4_train_recall	split4_train_roc_auc	split5_test_accuracy	split5_test_precision	split5_test_recall	split5_test_roc_auc	split5_train_accuracy	split5_train_precision	split5_train_recall	split5_train_roc_auc	split6_test_accuracy	split6_test_precision	split6_test_recall	split6_test_roc_auc	split6_train_accuracy	split6_train_precision	split6_train_recall	split6_train_roc_auc	split7_test_accuracy	split7_test_precision	split7_test_recall	split7_test_roc_auc	split7_train_accuracy	split7_train_precision	split7_train_recall	split7_train_roc_auc	split8_test_accuracy	split8_test_precision	split8_test_recall	split8_test_roc_auc	split8_train_accuracy	split8_train_precision	split8_train_recall	split8_train_roc_auc	split9_test_accuracy	split9_test_precision	split9_test_recall	split9_test_roc_auc	split9_train_accuracy	split9_train_precision	split9_train_recall	split9_train_roc_auc	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall	std_test_roc_auc	std_train_accuracy	std_train_precision	std_train_recall	std_train_roc_auc
191.66094052791595	0.005762505531311035	0.8683698018100584	0.6858232044924817	0.35800780648548586	0.8294922042500084	0.8727613663141345	0.7090380329508681	0.3775521362180739	0.8398633780099416	50.0	True	hinge	l2	{'C': 49.999999999999993, 'dual': True, 'loss': 'hinge', 'penalty': 'l2'}	1	1	20	20	0.8627002288329519	0.8	0.17391304347826086	0.8542355860113422	0.8641629535327817	0.8161764705882353	0.1791767554479419	0.8247139519427553	0.8901601830663616	0.7333333333333333	0.4782608695652174	0.831344517958412	0.8813494589433482	0.672665916760405	0.4826472962066182	0.8468525442271676	0.856815578465063	0.5488721804511278	0.5289855072463768	0.8064477965099083	0.8629073319755601	0.5637795275590551	0.5778853914447135	0.8560811947312563	0.8533791523482245	0.7083333333333334	0.12318840579710146	0.8047323277136942	0.8618890020366599	0.8031496062992126	0.16464891041162227	0.8162647071774306	0.8671248568155785	0.6341463414634146	0.37681159420289856	0.8324657399191561	0.8816191446028513	0.7136929460580913	0.41646489104116224	0.8475710630151042	0.8831615120274914	0.7432432432432432	0.39855072463768115	0.8245390909987185	0.8806008146639511	0.7297709923664122	0.38579499596448746	0.84134209058454	0.8808705612829324	0.6931818181818182	0.4420289855072464	0.8430740412106871	0.882510183299389	0.7041343669250646	0.43987086359967714	0.8443824775448764	0.8543577981651376	0.543859649122807	0.45255474452554745	0.8422811460350563	0.8720885834287896	0.6057605760576058	0.542741935483871	0.8552243244429061	0.8715596330275229	0.631578947368421	0.43795620437956206	0.8486320075475445	0.883034236986127	0.7008760951188986	0.45161290322580644	0.8443254057242586	0.8635321100917431	0.8214285714285714	0.1678832116788321	0.8071503053776257	0.857451953671885	0.780373831775701	0.1346774193548387	0.8218760207091217	8.398256105527171	0.0015402077373724786	0.012133418765837456	0.0905769574713068	0.13902476930868457	0.017339331528285977	0.0096866794024209	0.07684778043018378	0.15267139455282233	0.013265364856555382
11.522390627861023	0.005753326416015625	0.763088555390079	0.3801325114104991	0.7915678773364003	0.8479601349186241	0.7656216067989092	0.38369519354934944	0.8012590148142362	0.8543191071352159	0.001	False	squared_hinge	l1	{'C': 0.001, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	7	8	17	18	0.7860411899313501	0.40823970037453183	0.7898550724637681	0.86934861373661	0.7658816040738383	0.38390092879256965	0.8006456820016142	0.8522740747355445	0.7814645308924485	0.40074906367041196	0.7753623188405797	0.8511637523629489	0.7643539147040102	0.3830275229357798	0.8087167070217918	0.8530674530792376	0.7434135166093929	0.35374149659863946	0.7536231884057971	0.8275658089322685	0.7675661914460286	0.3864603481624758	0.8062953995157385	0.856328802118153	0.7571592210767468	0.3741496598639456	0.7971014492753623	0.8491767721581387	0.7660386965376782	0.38467462456680784	0.8062953995157385	0.855341299948539	0.7583046964490263	0.3771043771043771	0.8115942028985508	0.8499359163955438	0.7636201629327902	0.38078703703703703	0.7966101694915254	0.8546800784488506	0.7514318442153494	0.3729903536977492	0.8405797101449275	0.8547175391895888	0.7651476578411406	0.3821928460342146	0.7933817594834544	0.853145644494584	0.7617411225658648	0.3776223776223776	0.782608695652174	0.8268658187912846	0.7668024439918534	0.38485436893203884	0.7998385794995965	0.8566161120688109	0.7637614678899083	0.3806228373702422	0.8029197080291971	0.8498088286409455	0.7663230240549829	0.38458559256390396	0.8008064516129032	0.8550756360693621	0.7649082568807339	0.3819444444444444	0.8029197080291971	0.8592482248373803	0.7642866233931526	0.3818532818532819	0.7975806451612903	0.8518087575014501	0.7626146788990825	0.37410071942446044	0.7591240875912408	0.8417498386215799	0.7661957490136184	0.38461538461538464	0.8024193548387096	0.8548532128876258	2.240321066727988	0.0033834687388151464	0.01205190697811558	0.014336334367607157	0.024350080294534733	0.01244829697343441	0.0011772256756437582	0.0016181405011429675	0.004555061454205988	0.0015740252302138091
63.26953921318054	0.004904699325561523	0.7558712338183068	0.37565946464896294	0.8220990688059227	0.8605682552203501	0.7610900774135989	0.3828106634554428	0.8401521778749771	0.8717659886333561	0.00332742119199	False	squared_hinge	l1	{'C': 0.0033274211919892436, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	19	20	8	11	0.7883295194508009	0.4157706093189964	0.8405797101449275	0.8829552614996848	0.7597708465945258	0.3815789473684211	0.8426150121065376	0.8694570869357724	0.7757437070938215	0.39568345323741005	0.7971014492753623	0.8724401386263391	0.7582431572246976	0.3798252002913328	0.8418079096045198	0.8702172833144489	0.7411225658648339	0.3562091503267974	0.7898550724637681	0.8354037267080746	0.765274949083503	0.38742091551916635	0.8401937046004843	0.8747688438674421	0.738831615120275	0.35294117647058826	0.782608695652174	0.8545104998521147	0.7604378818737271	0.3823637028905964	0.8434221146085553	0.8720225974063676	0.7514318442153494	0.3746031746031746	0.855072463768116	0.8612737848762694	0.7590376782077393	0.3805697589481373	0.841000807102502	0.8713317362047008	0.7457044673539519	0.37037037037037035	0.8695652173913043	0.8637976929902396	0.7617107942973523	0.3834254143646409	0.8401937046004843	0.8716426481402673	0.7457044673539519	0.36	0.782608695652174	0.8429162969535641	0.7648930753564155	0.3867362146050671	0.837772397094431	0.8737521289051374	0.7534403669724771	0.37337662337662336	0.8394160583941606	0.8642484731118725	0.759831996945399	0.3815452215305749	0.8403225806451613	0.8725997796487055	0.7557339449541285	0.37662337662337664	0.8467153284671532	0.8777496400019863	0.760468372152221	0.38181148748159055	0.8362903225806452	0.8691339389743914	0.7626146788990825	0.38095238095238093	0.8175182481751825	0.850359998013804	0.7612320224004073	0.3828297715549005	0.8379032258064516	0.8727338429363272	8.683746060668298	0.0008557582726510912	0.01495332808164709	0.01793152359806599	0.030648479871036936	0.01431096725288549	0.002209834654687746	0.0023514654407798758	0.0021421300648201704	0.001718158283678016
112.93535578250885	0.006005644798278809	0.7559857944781762	0.37661382957368245	0.8249879110206033	0.8632648819058072	0.7637631319505565	0.3863546112769914	0.8454780129657111	0.8772159555253456	0.0110717317889	False	squared_hinge	l1	{'C': 0.011071731788899112, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	18	19	5	1	0.7906178489702517	0.4199288256227758	0.855072463768116	0.8858892564587272	0.762062380649268	0.38469985358711567	0.8482647296206618	0.8746531142738079	0.7929061784897025	0.41947565543071164	0.8115942028985508	0.8814587271581601	0.7593889242520687	0.3812477198102882	0.8434221146085553	0.8755160283530131	0.7319587628865979	0.3471337579617834	0.7898550724637681	0.8367839889579021	0.770112016293279	0.39417693169092943	0.8523002421307506	0.8802814625131563	0.7434135166093929	0.36038961038961037	0.8043478260869565	0.8590653652765453	0.7624745417515275	0.38495412844036697	0.8466505246166263	0.8771366047514028	0.7434135166093929	0.365625	0.8478260869565217	0.8610371684905846	0.762347250509165	0.3845588235294118	0.8442292171105731	0.8772391849545457	0.7491408934707904	0.3730407523510972	0.8623188405797102	0.8619737750172533	0.7648930753564155	0.3876570583887657	0.8466505246166263	0.877021095295545	0.7422680412371134	0.3583061889250814	0.7971014492753623	0.8473627132012225	0.7665478615071283	0.38944630248978074	0.8458434221146085	0.8794497822335723	0.7534403669724771	0.37254901960784315	0.8321167883211679	0.8636128904116391	0.7635229731449663	0.3858093126385809	0.8419354838709677	0.8775208773101542	0.7557339449541285	0.375	0.8321167883211679	0.8821490640051641	0.759831996945399	0.38163190633004024	0.8411290322580646	0.8747330312440584	0.7568807339449541	0.3745819397993311	0.8175182481751825	0.8532797060430012	0.7664502990963472	0.3893640758646337	0.8443548387096774	0.878608374324199	8.491051866846483	0.001155946865921118	0.019239647574943602	0.0231136548748283	0.02365750864062241	0.015094374509614587	0.0031267174814252684	0.0037162690792342692	0.0030935831428818023	0.0017912774653928354
141.60801856517793	0.00556643009185791	0.7571314010768702	0.3778430034448361	0.8249867778965477	0.8619707522262259	0.7652523827880671	0.3879569844452809	0.8447515556249838	0.8778608114058783	0.0368403149864	False	squared_hinge	l1	{'C': 0.036840314986403867, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	15	16	6	2	0.7963386727688787	0.42805755395683454	0.8623188405797102	0.8835263074984246	0.7615531508593253	0.3837976539589443	0.8450363196125908	0.8751445001380955	0.7917620137299771	0.4197080291970803	0.8333333333333334	0.883339240705734	0.7615531508593253	0.3837976539589443	0.8450363196125908	0.8760281529454362	0.7342497136311569	0.34838709677419355	0.782608695652174	0.8352361234348811	0.7720213849287169	0.3961625282167043	0.8498789346246973	0.8809863507342778	0.7514318442153494	0.3687707641196013	0.8043478260869565	0.8596174701764765	0.7637474541751528	0.3858675545689974	0.8418079096045198	0.8777672107564553	0.738831615120275	0.3611111111111111	0.8478260869565217	0.8584738243123337	0.7643839103869654	0.38675055514433754	0.8434221146085553	0.8779274847004859	0.7479954180985109	0.3710691823899371	0.855072463768116	0.8591540964211771	0.7660386965376782	0.3889506859473489	0.8466505246166263	0.8778483235211282	0.7422680412371134	0.35737704918032787	0.7898550724637681	0.8461204771763777	0.7673116089613035	0.39047973224246935	0.847457627118644	0.8802344415044626	0.75	0.36807817589576547	0.8248175182481752	0.8612244897959183	0.7659411989308896	0.388537402307406	0.8419354838709677	0.8781385434389428	0.7591743119266054	0.380327868852459	0.8467153284671532	0.8816823079596803	0.7619956726485936	0.3843612334801762	0.8443548387096774	0.8753910382348498	0.7591743119266054	0.37542662116040953	0.8029197080291971	0.8512935101047718	0.7679775995927198	0.39086484462748033	0.8419354838709677	0.87914206808465	18.541902238135467	0.0009897855067704823	0.01998635047305844	0.0246610391653757	0.027031026669553895	0.015546020397749436	0.003155522383626895	0.0036989979386361093	0.002526489115202748	0.0018431493565867687
151.62877016067506	0.006336116790771484	0.7566731584373926	0.3772651660449468	0.822086234812608	0.8613533259376652	0.7656597099062152	0.388308825284946	0.8437024525501835	0.8778096160703589	0.122583244805	False	squared_hinge	l1	{'C': 0.12258324480531914, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	16	18	9	5	0.7986270022883295	0.43014705882352944	0.8478260869565217	0.8828568052930056	0.7618077657542967	0.38399412628487517	0.8442292171105731	0.8751076583975258	0.7929061784897025	0.42124542124542125	0.8333333333333334	0.8832998582230625	0.7621896880967537	0.38424733161575264	0.8426150121065376	0.8759543474717784	0.7308132875143184	0.3450479233226837	0.782608695652174	0.8344966972296165	0.7716395112016293	0.3954802259887006	0.847457627118644	0.880967810673781	0.7491408934707904	0.3654485049833887	0.7971014492753623	0.8596470472246869	0.7634928716904277	0.38532789922193406	0.8393866020984665	0.8777675766787018	0.738831615120275	0.3611111111111111	0.8478260869565217	0.8578428472838411	0.7651476578411406	0.3876112759643917	0.8434221146085553	0.8778766215082022	0.7457044673539519	0.36875	0.855072463768116	0.8578329882677709	0.7664205702647657	0.38913690476190477	0.8442292171105731	0.8778450302209084	0.7376861397479955	0.3517915309446254	0.782608695652174	0.8460613230799565	0.7687118126272913	0.39224459358687547	0.8490718321226796	0.8801935801869203	0.7488532110091743	0.36688311688311687	0.8248175182481752	0.8597993942102388	0.7664502990963472	0.3891992551210428	0.842741935483871	0.8780401897361146	0.7626146788990825	0.3841059602649007	0.8467153284671532	0.8814638264064751	0.7619956726485936	0.38402061855670105	0.8411290322580646	0.8753394848069732	0.7614678899082569	0.37800687285223367	0.8029197080291971	0.8501911713590545	0.7687412498409062	0.3918260217472816	0.842741935483871	0.8790038610226836	23.45236974546002	0.001269996127680789	0.021727703670888943	0.026555398411787248	0.026949730441630477	0.015681187196541563	0.0031785887116473686	0.0037900142813206794	0.002680333824510285	0.0018435975640539548
140.27244367599488	0.00549318790435791	0.7574750830564784	0.3779356160643026	0.8206359632706383	0.8610544852665656	0.7656979183435216	0.3883264631805951	0.843460451977401	0.8777637729969732	0.407886086548	False	squared_hinge	l1	{'C': 0.40788608654802422, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	13	14	10	6	0.7963386727688787	0.4264705882352941	0.8405797101449275	0.8824531348456206	0.7621896880967537	0.384417493568541	0.8442292171105731	0.8750449542430461	0.7940503432494279	0.4227941176470588	0.8333333333333334	0.8833589319470699	0.7628262253341821	0.3847858197932053	0.841000807102502	0.8758966450105549	0.7308132875143184	0.3450479233226837	0.782608695652174	0.8341614906832299	0.7720213849287169	0.3960060286360211	0.8482647296206618	0.8809198748594707	0.7537227949599083	0.3712374581939799	0.8043478260869565	0.8595780341121956	0.7637474541751528	0.38569840681733975	0.8401937046004843	0.8777533057110827	0.7376861397479955	0.3582554517133956	0.8333333333333334	0.8573597554964014	0.7651476578411406	0.387444279346211	0.8418079096045198	0.8778077061517505	0.7479954180985109	0.3710691823899371	0.855072463768116	0.8573696145124717	0.7657841140529531	0.38849721706864565	0.8450363196125908	0.8777948988731181	0.7399770904925544	0.3540983606557377	0.782608695652174	0.8457162575174997	0.7687118126272913	0.39224459358687547	0.8490718321226796	0.8801458883207742	0.7488532110091743	0.36688311688311687	0.8248175182481752	0.8592680867967625	0.7663230240549829	0.3888888888888889	0.8411290322580646	0.8779840050310297	0.7637614678899083	0.3853820598006645	0.8467153284671532	0.8813645166095636	0.761486572483136	0.3834558823529412	0.8411290322580646	0.8753118190194367	0.7614678899082569	0.37800687285223367	0.8029197080291971	0.849873380008938	0.7687412498409062	0.3918260217472816	0.842741935483871	0.8789786327494673	16.415620003481358	0.001386247686957462	0.021199367279440426	0.025846166671105248	0.024647887431024758	0.01576311988157729	0.0031800420298197995	0.003822872563708194	0.0029746044919998203	0.0018453473358167657
119.58731412887573	0.006013703346252441	0.7579333256959561	0.37847158026492067	0.8206359632706383	0.8609936745821618	0.7657615672049024	0.3883907914130564	0.8433798068161108	0.8777464685957559	1.3572088083	False	squared_hinge	l1	{'C': 1.3572088082974532, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	9	9	10	7	0.7974828375286042	0.4280442804428044	0.8405797101449275	0.8823546786389413	0.7621896880967537	0.384417493568541	0.8442292171105731	0.8750101863752899	0.7940503432494279	0.4227941176470588	0.8333333333333334	0.8833687775677379	0.7628262253341821	0.38470066518847007	0.8401937046004843	0.8758743203796798	0.7308132875143184	0.3450479233226837	0.782608695652174	0.8341220546189491	0.772275967413442	0.3963046757164404	0.8482647296206618	0.8809035303324536	0.7537227949599083	0.3712374581939799	0.8043478260869565	0.8596273291925466	0.7638747454175153	0.3860103626943005	0.8418079096045198	0.8777467191106432	0.7376861397479955	0.3582554517133956	0.8333333333333334	0.8572611653356994	0.765020366598778	0.3872166480862133	0.841000807102502	0.8778040469292843	0.7491408934707904	0.3722397476340694	0.855072463768116	0.8571921522232082	0.7661659877800407	0.3889301634472511	0.8450363196125908	0.8777751390717992	0.7399770904925544	0.3540983606557377	0.782608695652174	0.8457458345657103	0.7689663951120163	0.3925373134328358	0.8490718321226796	0.8801330810421416	0.7488532110091743	0.36688311688311687	0.8248175182481752	0.8591042256318586	0.7658139238895253	0.38822652757078985	0.8403225806451613	0.8779645049164665	0.7637614678899083	0.3853820598006645	0.8467153284671532	0.8813446546501812	0.7617411225658648	0.38373804267844003	0.8411290322580646	0.8752921970291575	0.7637614678899083	0.3806228373702422	0.8029197080291971	0.8497740702120264	0.7687412498409062	0.3918260217472816	0.842741935483871	0.8789609607706446	20.42513148854538	0.001927124555891538	0.02141385427707877	0.026125280946618392	0.024647887431024758	0.015767493696364324	0.003215604763947761	0.0038734890398363668	0.0030467753610635773	0.0018494662591578474
104.66886379718781	0.00567626953125	0.7578187650360866	0.37836336925494074	0.8206359632706383	0.8609709237453828	0.7657488380802536	0.38836866834554545	0.8432990965659091	0.8777408227813602	4.51600535068	False	squared_hinge	l1	{'C': 4.5160053506834119, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	10	11	10	8	0.7974828375286042	0.4280442804428044	0.8405797101449275	0.8823152961562697	0.7621896880967537	0.384417493568541	0.8442292171105731	0.8750048187044784	0.7940503432494279	0.4227941176470588	0.8333333333333334	0.8833983144297416	0.7626989178866964	0.38455855190247507	0.8401937046004843	0.8758680987612392	0.7308132875143184	0.3450479233226837	0.782608695652174	0.8340826185546683	0.772275967413442	0.39622641509433965	0.847457627118644	0.8808964558356853	0.7548682703321878	0.3724832214765101	0.8043478260869565	0.859647047224687	0.7640020366598778	0.3861532765642355	0.8418079096045198	0.8777457433179853	0.7376861397479955	0.3582554517133956	0.8333333333333334	0.8572315882874888	0.7651476578411406	0.387360594795539	0.841000807102502	0.8777913616247338	0.7479954180985109	0.3710691823899371	0.855072463768116	0.8571231391107168	0.7660386965376782	0.3887857408095061	0.8450363196125908	0.8777723336679083	0.738831615120275	0.35294117647058826	0.782608695652174	0.8457655525978507	0.7689663951120163	0.3925373134328358	0.8490718321226796	0.8801335689384704	0.7488532110091743	0.36688311688311687	0.8248175182481752	0.8590347087740206	0.7659411989308896	0.3883712262392844	0.8403225806451613	0.8779551204863328	0.7637614678899083	0.3853820598006645	0.8467153284671532	0.8813645166095635	0.7616138475245005	0.38359691062890766	0.8411290322580646	0.875288967322683	0.7637614678899083	0.3806228373702422	0.8029197080291971	0.8497045533541884	0.7686139747995419	0.3916791604197901	0.842741935483871	0.878951759154085	21.652382572890993	0.0015309758739767826	0.021542926396433612	0.026234381763398557	0.024647887431024758	0.015781732989067987	0.0032212817510679664	0.003861058323180697	0.0029245411123165026	0.0018494194934599746
88.24777154922485	0.0056791543960571286	0.7578187650360866	0.37836336925494074	0.8206359632706383	0.8609664658952377	0.7658124837018476	0.3884407512109832	0.8432990965659091	0.8777389446454762	15.026651907	False	squared_hinge	l1	{'C': 15.026651907000801, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	10	11	10	10	0.7974828375286042	0.4280442804428044	0.8405797101449275	0.8822956049149339	0.7623169955442394	0.3845588235294118	0.8442292171105731	0.8750066485922551	0.7940503432494279	0.4227941176470588	0.8333333333333334	0.8833983144297417	0.7626989178866964	0.38455855190247507	0.8401937046004843	0.8758649269557596	0.7308132875143184	0.3450479233226837	0.782608695652174	0.8341220546189491	0.772275967413442	0.39622641509433965	0.847457627118644	0.8808953580689453	0.7548682703321878	0.3724832214765101	0.8043478260869565	0.8596766242728976	0.7640020366598778	0.3861532765642355	0.8418079096045198	0.8777402544842856	0.7376861397479955	0.3582554517133956	0.8333333333333334	0.8572020112392783	0.7654022403258656	0.38764880952380953	0.841000807102502	0.8777878243763496	0.7479954180985109	0.3710691823899371	0.855072463768116	0.8571231391107167	0.7661659877800407	0.3889301634472511	0.8450363196125908	0.8777722116938261	0.738831615120275	0.35294117647058826	0.782608695652174	0.8457359755496401	0.7689663951120163	0.3925373134328358	0.8490718321226796	0.880129909716004	0.7488532110091743	0.36688311688311687	0.8248175182481752	0.8590198123044839	0.7659411989308896	0.3883712262392844	0.8403225806451613	0.8779524392205804	0.7637614678899083	0.3853820598006645	0.8467153284671532	0.8813645166095635	0.7616138475245005	0.38359691062890766	0.8411290322580646	0.8752896376391212	0.7637614678899083	0.3806228373702422	0.8029197080291971	0.8496846913948061	0.7687412498409062	0.3918260217472816	0.842741935483871	0.8789502357076349	10.375415326935995	0.0012173582815802261	0.021542926396433612	0.026234381763398557	0.024647887431024758	0.01577726365678721	0.0032160577751079106	0.0038544277951549433	0.0029245411123165026	0.0018485792413276887
83.55842986106873	0.006135916709899903	0.7578187650360866	0.37836336925494074	0.8206359632706383	0.8609689398090766	0.7657997545776113	0.38842630894720875	0.8432990965659091	0.8777388775923036	50.0	False	squared_hinge	l1	{'C': 49.999999999999993, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}	10	11	10	9	0.7974828375286042	0.4280442804428044	0.8405797101449275	0.8823054505356017	0.7623169955442394	0.3845588235294118	0.8442292171105731	0.875007990509958	0.7940503432494279	0.4227941176470588	0.8333333333333334	0.8833983144297417	0.7626989178866964	0.38455855190247507	0.8401937046004843	0.8758654149258335	0.7308132875143184	0.3450479233226837	0.782608695652174	0.8341319136350193	0.772275967413442	0.39622641509433965	0.847457627118644	0.8808947481985343	0.7548682703321878	0.3724832214765101	0.8043478260869565	0.8596766242728976	0.7640020366598778	0.3861532765642355	0.8418079096045198	0.8777394006657101	0.7376861397479955	0.3582554517133956	0.8333333333333334	0.8572020112392783	0.7654022403258656	0.38764880952380953	0.841000807102502	0.8777881902985962	0.7479954180985109	0.3710691823899371	0.855072463768116	0.8571132800946465	0.7660386965376782	0.3887857408095061	0.8450363196125908	0.8777694062899352	0.738831615120275	0.35294117647058826	0.782608695652174	0.8457359755496401	0.7689663951120163	0.3925373134328358	0.8490718321226796	0.8801313734049907	0.7488532110091743	0.36688311688311687	0.8248175182481752	0.8590247777943294	0.7659411989308896	0.3883712262392844	0.8403225806451613	0.8779513423391363	0.7637614678899083	0.3853820598006645	0.8467153284671532	0.8813645166095635	0.7616138475245005	0.38359691062890766	0.8411290322580646	0.8752906126448494	0.7637614678899083	0.3806228373702422	0.8029197080291971	0.8496946223744972	0.7687412498409062	0.3918260217472816	0.842741935483871	0.8789502966454927	3.925886559299534	0.0009415212263578931	0.021542926396433612	0.026234381763398557	0.024647887431024758	0.015776389376035187	0.0032148851135939136	0.0038528371880587023	0.0029245411123165026	0.0018482750005930247
